work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_in_usd,salary_group,nd_work_year,nd_experience_level,nd_employment_type,nd_job_title,nd_employee_residence,nd_remote_ratio,nd_company_location,nd_company_size
2022,MI,FT,Data Engineer,GB,0,GB,M,98158,M,1,0.189836079,0.519729373,0.261119577,0.395255458,0.625941503,0.505859935,0.915551539
2022,SE,FT,Data Engineer,US,100,US,L,183600,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,1
2022,MI,FT,Data Analyst,GB,100,GB,M,52351,L,1,0.189836079,0.519729373,0.21191818,0.395255458,1,0.505859935,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,180000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Scientist,GB,0,GB,M,71982,L,1,0.189836079,0.519729373,0.245068968,0.395255458,0.625941503,0.505859935,0.915551539
2022,MI,FT,Data Scientist,GB,0,GB,M,45807,L,1,0.189836079,0.519729373,0.245068968,0.395255458,0.625941503,0.505859935,0.915551539
2022,MI,FT,Data Engineer,GR,100,GR,M,65949,L,1,0.189836079,0.519729373,0.261119577,0.267580357,1,0.312877524,0.915551539
2022,MI,FT,Data Engineer,GR,100,GR,M,49461,L,1,0.189836079,0.519729373,0.261119577,0.267580357,1,0.312877524,0.915551539
2022,MI,FT,Data Engineer,GB,100,GB,M,78526,M,1,0.189836079,0.519729373,0.261119577,0.395255458,1,0.505859935,0.915551539
2022,MI,FT,Data Engineer,GB,100,GB,M,58894,L,1,0.189836079,0.519729373,0.261119577,0.395255458,1,0.505859935,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,260000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Science Engineer,AR,100,MX,L,60000,L,1,0.557040111,0.519729373,0.176165963,0.285714286,1,0.183213898,1
2022,MI,FT,Data Engineer,US,0,US,M,63900,L,1,0.189836079,0.519729373,0.261119577,0.745382238,0.625941503,0.913960871,0.915551539
2022,MI,FT,Machine Learning Scientist,US,100,US,L,160000,H,1,0.189836079,0.519729373,0.382900266,0.745382238,1,0.913960871,1
2022,MI,FT,Machine Learning Scientist,US,100,US,L,112300,M,1,0.189836079,0.519729373,0.382900266,0.745382238,1,0.913960871,1
2022,MI,FT,Data Science Manager,US,100,US,M,241000,H,1,0.189836079,0.519729373,0.382690051,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Science Manager,US,100,US,M,159000,H,1,0.189836079,0.519729373,0.382690051,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,0,US,M,180000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,0,US,M,80000,M,1,0.557040111,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,0.915551539
2022,MI,FT,Data Engineer,US,0,US,M,82900,M,1,0.189836079,0.519729373,0.261119577,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,L,100800,M,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,1
2022,MI,FT,Data Engineer,ES,100,ES,M,49461,L,1,0.189836079,0.519729373,0.261119577,0.273435714,1,0.319610051,0.915551539
2022,SE,FT,Data Scientist,US,0,US,L,140400,H,1,0.557040111,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,1
2022,MI,FT,Data Analyst,GB,100,GB,M,39263,L,1,0.189836079,0.519729373,0.21191818,0.395255458,1,0.505859935,0.915551539
2022,MI,FT,Data Analyst,ES,100,ES,M,43966,L,1,0.189836079,0.519729373,0.21191818,0.273435714,1,0.319610051,0.915551539
2022,MI,FT,Data Analyst,ES,100,ES,M,32974,L,1,0.189836079,0.519729373,0.21191818,0.273435714,1,0.319610051,0.915551539
2022,MI,FT,Data Engineer,ES,100,ES,M,87932,M,1,0.189836079,0.519729373,0.261119577,0.273435714,1,0.319610051,0.915551539
2022,MI,FT,Data Engineer,ES,100,ES,M,76940,M,1,0.189836079,0.519729373,0.261119577,0.273435714,1,0.319610051,0.915551539
2022,MI,FT,Data Engineer,GB,100,GB,M,104702,M,1,0.189836079,0.519729373,0.261119577,0.395255458,1,0.505859935,0.915551539
2022,MI,FT,Data Engineer,GB,100,GB,M,91614,M,1,0.189836079,0.519729373,0.261119577,0.395255458,1,0.505859935,0.915551539
2022,MI,FT,Data Engineer,ES,100,ES,M,65949,L,1,0.189836079,0.519729373,0.261119577,0.273435714,1,0.319610051,0.915551539
2022,MI,FT,Data Engineer,GR,100,GR,M,87932,M,1,0.189836079,0.519729373,0.261119577,0.267580357,1,0.312877524,0.915551539
2022,MI,FT,Data Analyst,GR,100,GR,M,43966,L,1,0.189836079,0.519729373,0.21191818,0.267580357,1,0.312877524,0.915551539
2022,MI,FT,Data Analyst,GR,100,GR,M,32974,L,1,0.189836079,0.519729373,0.21191818,0.267580357,1,0.312877524,0.915551539
2022,MI,FT,Data Engineer,GB,100,GB,M,98158,M,1,0.189836079,0.519729373,0.261119577,0.395255458,1,0.505859935,0.915551539
2022,SE,FT,Data Scientist,US,0,US,L,215300,H,1,0.557040111,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,1
2022,MI,FT,Data Engineer,GR,100,GR,M,76940,M,1,0.189836079,0.519729373,0.261119577,0.267580357,1,0.312877524,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,180000,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,EN,FT,ML Engineer,PT,100,PT,L,21983,L,1,0,0.519729373,0.280524336,0.198278061,1,0.285301303,1
2022,SE,FT,Data Engineer,US,100,US,M,80000,M,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Machine Learning Developer,CA,100,CA,M,78791,M,1,0.189836079,0.519729373,0.201335032,0.475467498,1,0.626201024,0.915551539
2022,EX,FT,Director of Data Science,CA,50,CA,L,196979,H,1,1,0.519729373,0.474647827,0.475467498,0,0.626201024,1
2022,MI,FT,Machine Learning Engineer,US,100,US,S,120000,M,1,0.189836079,0.519729373,0.239635348,0.745382238,1,0.913960871,0
2022,EN,FT,Computer Vision Engineer,US,0,US,M,125000,M,1,0,0.519729373,0.097625656,0.745382238,0.625941503,0.913960871,0.915551539
2022,MI,FT,NLP Engineer,US,50,US,L,37236,L,1,0.189836079,0.519729373,0.079648941,0.745382238,0,0.913960871,1
2022,SE,FT,Data Engineer,US,100,US,M,105000,M,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Lead Machine Learning Engineer,DE,0,DE,M,87932,M,1,0.557040111,0.519729373,0.206518665,0.414982993,0.625941503,0.505273978,0.915551539
2022,MI,FT,Business Data Analyst,IN,100,IN,M,18442,L,1,0.189836079,0.519729373,0.178387902,0.170011905,1,0.160141694,0.915551539
2022,MI,FT,Data Scientist,IN,100,IN,L,31615,L,1,0.189836079,0.519729373,0.245068968,0.170011905,1,0.160141694,1
2022,MI,FT,Machine Learning Infrastructure Engineer,PT,50,PT,L,58255,L,1,0.189836079,0.519729373,0.239584976,0.198278061,0,0.285301303,1
2022,EN,FT,Financial Data Analyst,US,50,US,L,100000,M,1,0,0.519729373,0.674667347,0.745382238,0,0.913960871,1
2022,MI,PT,Data Engineer,DE,50,DE,L,54957,L,1,0.189836079,0,0.261119577,0.414982993,0,0.505273978,1
2022,EN,FT,Data Scientist,IN,100,IN,M,18442,L,1,0,0.519729373,0.245068968,0.170011905,1,0.160141694,0.915551539
2022,SE,FT,Principal Data Scientist,DE,100,DE,M,162674,H,1,0.557040111,0.519729373,0.525120507,0.414982993,1,0.505273978,0.915551539
2022,EN,FT,Data Engineer,US,100,US,M,120000,M,1,0,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Research Scientist,US,50,US,L,144000,H,1,0.557040111,0.519729373,0.259291375,0.745382238,0,0.913960871,1
2022,SE,FT,Data Scientist,US,100,US,M,104890,M,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,100000,M,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,140000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Analyst,US,100,US,M,135000,H,1,0.189836079,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Analyst,US,100,US,M,50000,L,1,0.189836079,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,220000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Scientist,GB,0,GB,M,183228,H,1,0.189836079,0.519729373,0.245068968,0.395255458,0.625941503,0.505859935,0.915551539
2022,MI,FT,Data Scientist,GB,0,GB,M,91614,M,1,0.189836079,0.519729373,0.245068968,0.395255458,0.625941503,0.505859935,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,185100,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Machine Learning Engineer,US,100,US,M,220000,H,1,0.557040111,0.519729373,0.239635348,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Scientist,US,100,US,M,200000,H,1,0.189836079,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Scientist,US,100,US,M,120000,M,1,0.189836079,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Machine Learning Engineer,AE,100,AE,S,120000,M,1,0.557040111,0.519729373,0.239635348,0.489795918,1,0.625407166,0
2022,SE,FT,Machine Learning Engineer,AE,100,AE,S,65000,L,1,0.557040111,0.519729373,0.239635348,0.489795918,1,0.625407166,0
2022,EX,FT,Data Engineer,US,100,US,M,324000,H,1,1,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,EX,FT,Data Engineer,US,100,US,M,216000,H,1,1,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,210000,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Machine Learning Engineer,US,100,US,M,120000,M,1,0.557040111,0.519729373,0.239635348,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,230000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,EN,PT,Data Scientist,DZ,50,DZ,M,100000,M,1,0,0,0.245068968,0.489795918,0,0.625407166,0.915551539
2022,MI,FL,Data Scientist,CA,100,US,M,100000,M,1,0.189836079,0.098541627,0.245068968,0.475467498,1,0.913960871,0.915551539
2022,EN,CT,Applied Machine Learning Scientist,TN,100,CZ,M,31875,L,1,0,1,0.341999069,0.142219388,1,0.305778502,0.915551539
2022,SE,FT,Head of Data,MY,100,US,M,200000,H,1,0.557040111,0.519729373,0.387279994,1,1,0.913960871,0.915551539
2022,MI,FT,Principal Data Analyst,CA,100,CA,S,75000,M,1,0.189836079,0.519729373,0.29302712,0.475467498,1,0.626201024,0
2022,MI,FT,Data Scientist,PL,100,PL,L,35590,L,1,0.189836079,0.519729373,0.245068968,0.266211735,1,0.404446254,1
2022,SE,FT,Machine Learning Developer,CA,100,CA,M,78791,M,1,0.557040111,0.519729373,0.201335032,0.475467498,1,0.626201024,0.915551539
2022,SE,FT,Data Scientist,BR,100,US,M,100000,M,1,0.557040111,0.519729373,0.245068968,0.258340136,1,0.913960871,0.915551539
2022,MI,FT,Machine Learning Scientist,US,50,US,M,153000,H,1,0.189836079,0.519729373,0.382900266,0.745382238,0,0.913960871,0.915551539
2022,EN,FT,Data Engineer,PK,100,DE,M,58035,L,1,0,0.519729373,0.261119577,0.119708333,1,0.505273978,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,165000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Research Scientist,FR,50,FR,L,93427,M,1,0.557040111,0.519729373,0.259291375,0.285135771,0,0.390688382,1
2022,EN,FT,Data Scientist,CA,100,CA,L,52396,L,1,0,0.519729373,0.245068968,0.475467498,1,0.626201024,1
2022,SE,FT,Machine Learning Engineer,NL,100,NL,L,62651,L,1,0.557040111,0.519729373,0.239635348,0.290594898,1,0.331894137,1
2022,MI,FT,Head of Data,EE,100,EE,S,32974,L,1,0.189836079,0.519729373,0.387279994,0.147826531,1,0.1887557,0
2022,EN,FT,Data Scientist,JP,100,MY,L,40000,L,1,0,0.519729373,0.245068968,0.507845481,1,0.234527687,1
2022,MI,FT,Machine Learning Engineer,AU,100,AU,L,87425,M,1,0.189836079,0.519729373,0.239635348,0.530829932,1,0.677802389,1
2022,SE,FT,Data Engineer,US,100,US,M,115000,M,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,EN,FT,Data Scientist,AU,50,AU,M,86703,M,1,0,0.519729373,0.245068968,0.530829932,0,0.677802389,0.915551539
2022,MI,FT,Applied Machine Learning Scientist,BO,100,US,L,75000,M,1,0.189836079,0.519729373,0.341999069,0.362244898,1,0.913960871,1
2022,MI,FT,Research Scientist,AT,0,AT,L,64849,L,1,0.189836079,0.519729373,0.259291375,0.371115646,0.625941503,0.448995114,1
2022,EN,FT,Research Scientist,US,100,US,L,120000,M,1,0,0.519729373,0.259291375,0.745382238,1,0.913960871,1
2022,MI,FT,Applied Data Scientist,US,100,US,L,157000,H,1,0.189836079,0.519729373,0.426050637,0.745382238,1,0.913960871,1
2022,EN,FT,Computer Vision Software Engineer,AU,100,AU,S,150000,H,1,0,0.519729373,0.249854643,0.530829932,1,0.677802389,0
2022,MI,FT,Business Data Analyst,CA,50,CA,L,70912,L,1,0.189836079,0.519729373,0.178387902,0.475467498,0,0.626201024,1
2022,EN,FT,Data Engineer,US,100,US,S,65000,L,1,0,0.519729373,0.261119577,0.745382238,1,0.913960871,0
2022,SE,FT,Machine Learning Engineer,IE,100,IE,S,71444,L,1,0.557040111,0.519729373,0.239635348,0.344102041,1,0.439374593,0
2022,EN,FT,Data Analytics Engineer,PK,0,PK,M,20000,L,1,0,0.519729373,0.148627597,0.119708333,0.625941503,0.060803474,0.915551539
2022,MI,FT,Data Scientist,RU,100,US,S,48000,L,1,0.189836079,0.519729373,0.245068968,0.519132653,1,0.913960871,0
2022,SE,FT,Data Science Manager,US,100,US,M,152500,H,1,0.557040111,0.519729373,0.382690051,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Engineer,FR,100,FR,M,68147,L,1,0.189836079,0.519729373,0.261119577,0.285135771,1,0.390688382,0.915551539
2022,MI,FT,Data Scientist,CH,0,CH,L,122346,M,1,0.189836079,0.519729373,0.245068968,0.603806122,0.625941503,0.39162215,1
2022,SE,FT,Applied Data Scientist,US,100,US,L,380000,H,1,0.557040111,0.519729373,0.426050637,0.745382238,1,0.913960871,1
2022,MI,FT,Data Scientist,CA,100,CA,M,69336,L,1,0.189836079,0.519729373,0.245068968,0.475467498,1,0.626201024,0.915551539
2022,EN,FT,Computer Vision Engineer,PT,100,LU,M,10000,L,1,0,0.519729373,0.097625656,0.198278061,1,0.260212812,0.915551539
2022,MI,FT,Data Analyst,GR,100,GR,S,20000,L,1,0.189836079,0.519729373,0.21191818,0.267580357,1,0.312877524,0
2022,SE,FT,Data Analytics Lead,US,100,US,L,405000,H,1,0.557040111,0.519729373,1,0.745382238,1,0.913960871,1
2022,MI,FT,Data Scientist,US,100,US,L,135000,H,1,0.189836079,0.519729373,0.245068968,0.745382238,1,0.913960871,1
2022,SE,FT,Applied Data Scientist,US,100,US,L,177000,H,1,0.557040111,0.519729373,0.426050637,0.745382238,1,0.913960871,1
2022,MI,FT,Data Scientist,US,100,US,M,78000,M,1,0.189836079,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,100000,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Analyst,CA,0,CA,M,85000,M,1,0.189836079,0.519729373,0.21191818,0.475467498,0.625941503,0.626201024,0.915551539
2022,MI,FT,Data Analyst,CA,0,CA,M,75000,M,1,0.189836079,0.519729373,0.21191818,0.475467498,0.625941503,0.626201024,0.915551539
2022,SE,FT,Machine Learning Engineer,US,100,US,M,214000,H,1,0.557040111,0.519729373,0.239635348,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Machine Learning Engineer,US,100,US,M,192600,H,1,0.557040111,0.519729373,0.239635348,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Architect,US,100,US,M,266400,H,1,0.557040111,0.519729373,0.431603587,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Architect,US,100,US,M,213120,H,1,0.557040111,0.519729373,0.431603587,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Scientist,US,0,US,M,141300,H,1,0.189836079,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,0.915551539
2022,MI,FT,Data Scientist,US,0,US,M,102100,M,1,0.189836079,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,115934,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,81666,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Engineer,US,0,US,M,206699,H,1,0.189836079,0.519729373,0.261119577,0.745382238,0.625941503,0.913960871,0.915551539
2022,MI,FT,Data Engineer,US,0,US,M,99100,M,1,0.189836079,0.519729373,0.261119577,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,130000,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,110500,M,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,99050,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,160000,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,0,US,L,205300,H,1,0.557040111,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,1
2022,SE,FT,Data Scientist,US,100,US,M,176000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,144000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,200100,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,145000,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,0,US,M,70500,L,1,0.557040111,0.519729373,0.261119577,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,0,US,M,205300,H,1,0.557040111,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,0,US,M,140400,H,1,0.557040111,0.519729373,0.245068968,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Analytics Engineer,US,0,US,M,205300,H,1,0.557040111,0.519729373,0.424411461,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Analytics Engineer,US,0,US,M,184700,H,1,0.557040111,0.519729373,0.424411461,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,175100,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,140250,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,116150,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,0,US,M,54000,L,1,0.557040111,0.519729373,0.261119577,0.745382238,0.625941503,0.913960871,0.915551539
2022,MI,FT,Data Analyst,GB,0,GB,M,65438,L,1,0.189836079,0.519729373,0.21191818,0.395255458,0.625941503,0.505859935,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,80000,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,210000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,69000,L,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,150075,H,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,25000,L,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,126500,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,106260,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,220110,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,160080,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,105000,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,110925,M,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Analyst,GB,0,GB,M,45807,L,1,0.189836079,0.519729373,0.21191818,0.395255458,0.625941503,0.505859935,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,60000,L,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Architect,US,100,US,M,192564,H,1,0.557040111,0.519729373,0.431603587,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Architect,US,100,US,M,144854,H,1,0.557040111,0.519729373,0.431603587,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Scientist,US,100,US,M,150000,H,1,0.557040111,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analytics Manager,US,100,US,M,150260,H,1,0.557040111,0.519729373,0.304624693,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analytics Manager,US,100,US,M,109280,M,1,0.557040111,0.519729373,0.304624693,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Scientist,US,100,US,M,160000,H,1,0.189836079,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,Data Scientist,US,100,US,M,130000,H,1,0.189836079,0.519729373,0.245068968,0.745382238,1,0.913960871,0.915551539
2022,EN,FT,Data Analyst,CA,0,CA,M,67000,L,1,0,0.519729373,0.21191818,0.475467498,0.625941503,0.626201024,0.915551539
2022,EN,FT,Data Analyst,CA,0,CA,M,52000,L,1,0,0.519729373,0.21191818,0.475467498,0.625941503,0.626201024,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,154000,H,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Engineer,US,100,US,M,126000,M,1,0.557040111,0.519729373,0.261119577,0.745382238,1,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,0,US,M,129000,H,1,0.557040111,0.519729373,0.21191818,0.745382238,0.625941503,0.913960871,0.915551539
2022,SE,FT,Data Analyst,US,100,US,M,150000,H,1,0.557040111,0.519729373,0.21191818,0.745382238,1,0.913960871,0.915551539
2022,MI,FT,AI Scientist,IN,100,US,L,200000,H,1,0.189836079,0.519729373,0.15197182,0.170011905,1,0.913960871,1
